id,galex_objid,sdss_objid,u,g,r,i,z,extinction_u,extinction_g,extinction_r,extinction_i,extinction_z,nuv_mag,fuv_mag,class,spectrometric_redshift,nuv-u,nuv-g,nuv-r,nuv-i,nuv-z,u-g,u-r,u-i,u-z,g-r,g-i,g-z,r-i,r-z,i-z,fuv-nuv,fuv-u,fuv-g,fuv-r,fuv-i,fuv-z,pred
213,6.38E+18,1.24E+18,18.90674591,18.98278046,18.54545212,18.4942379,18.65411377,0.048611064,0.037877414,0.026203418,0.019471949,0.014483552,19.09454727,21.09743309,1,1.2458601,0.187801361,0.111766815,0.549095154,0.600309372,0.440433502,-0.076034546,0.361293793,0.412508011,0.252632141,0.437328339,0.488542557,0.328666687,0.051214218,-0.108661652,-0.15987587,-2.002885818,-2.19068718,-2.114652634,-2.551980972,-2.60319519,-2.443319321,1
214,6.38E+18,1.24E+18,21.41757202,20.6356163,20.47786903,20.18202972,19.83692932,0.051709268,0.040291511,0.027873481,0.020712983,0.015406654,21.25854492,22.01534843,1,0.695082426,-0.1590271,0.622928619,0.780675888,1.076515198,1.421615601,0.781955719,0.939702988,1.235542297,1.5806427,0.157747269,0.453586578,0.798686981,0.29583931,0.640939713,0.345100403,-0.756803513,-0.597776413,-1.379732132,-1.537479401,-1.83331871,-2.178419113,1
215,6.38E+18,1.24E+18,21.26080322,20.74022675,20.62606621,20.41756058,20.33116341,0.083967432,0.065426856,0.045261998,0.033634514,0.025017899,20.49440193,21.50586319,1,0.707374573,-0.766401291,-0.245824814,-0.131664276,0.076841354,0.163238525,0.520576477,0.634737015,0.843242645,0.929639816,0.114160538,0.322666168,0.409063339,0.20850563,0.294902802,0.086397171,-1.011461258,-0.245059967,-0.765636444,-0.879796982,-1.088302612,-1.174699783,1
216,6.38E+18,1.24E+18,21.02513885,20.53928375,20.47633743,20.37458611,20.02998734,0.080362521,0.062617928,0.043318793,0.032190505,0.023943823,20.90416527,21.68491364,1,0.715363085,-0.120973587,0.364881516,0.427827835,0.529579163,0.874177933,0.485855103,0.548801422,0.65055275,0.99515152,0.06294632,0.164697647,0.509296417,0.101751328,0.446350098,0.34459877,-0.780748367,-0.65977478,-1.145629883,-1.208576202,-1.31032753,-1.6549263,1
217,6.38E+18,1.24E+18,21.02513885,20.53928375,20.47633743,20.37458611,20.02998734,0.080362521,0.062617928,0.043318793,0.032190505,0.023943823,20.90416527,21.68491364,1,0.716088951,-0.120973587,0.364881516,0.427827835,0.529579163,0.874177933,0.485855103,0.548801422,0.65055275,0.99515152,0.06294632,0.164697647,0.509296417,0.101751328,0.446350098,0.34459877,-0.780748367,-0.65977478,-1.145629883,-1.208576202,-1.31032753,-1.6549263,1
218,6.38E+18,1.24E+18,21.02513885,20.53928375,20.47633743,20.37458611,20.02998734,0.080362521,0.062617928,0.043318793,0.032190505,0.023943823,20.90416527,21.68491364,1,0.715363085,-0.120973587,0.364881516,0.427827835,0.529579163,0.874177933,0.485855103,0.548801422,0.65055275,0.99515152,0.06294632,0.164697647,0.509296417,0.101751328,0.446350098,0.34459877,-0.780748367,-0.65977478,-1.145629883,-1.208576202,-1.31032753,-1.6549263,1
219,6.38E+18,1.24E+18,21.02513885,20.53928375,20.47633743,20.37458611,20.02998734,0.080362521,0.062617928,0.043318793,0.032190505,0.023943823,20.90416527,21.68491364,1,0.716088951,-0.120973587,0.364881516,0.427827835,0.529579163,0.874177933,0.485855103,0.548801422,0.65055275,0.99515152,0.06294632,0.164697647,0.509296417,0.101751328,0.446350098,0.34459877,-0.780748367,-0.65977478,-1.145629883,-1.208576202,-1.31032753,-1.6549263,1
220,6.38E+18,1.24E+18,19.2509079,19.34765816,19.07789612,19.14676857,19.17959595,0.059884645,0.046661709,0.032280356,0.023987763,0.017842488,19.905159,21.9183197,1,1.277788639,0.654251099,0.557500839,0.827262878,0.758390427,0.725563049,-0.096750259,0.17301178,0.104139328,0.071311951,0.269762039,0.200889587,0.16806221,-0.068872452,-0.101699829,-0.032827377,-2.013160706,-2.667411804,-2.570661545,-2.840423584,-2.771551132,-2.738723755,1
221,6.38E+18,1.24E+18,20.5084362,20.0026989,19.92204094,19.80670738,19.56158447,0.084560081,0.065888643,0.04558146,0.033871908,0.025194477,21.04081917,21.59973717,1,2.264887333,0.532382965,1.03812027,1.118778229,1.234111786,1.479234695,0.505737305,0.586395264,0.701728821,0.94685173,0.080657959,0.195991516,0.441114426,0.115333557,0.360456467,0.24512291,-0.558917999,-1.091300964,-1.597038269,-1.677696228,-1.793029785,-2.038152695,1
222,6.38E+18,1.24E+18,20.5084362,20.0026989,19.92204094,19.80670738,19.56158447,0.084560081,0.065888643,0.04558146,0.033871908,0.025194477,21.04081917,21.59973717,1,2.265502691,0.532382965,1.03812027,1.118778229,1.234111786,1.479234695,0.505737305,0.586395264,0.701728821,0.94685173,0.080657959,0.195991516,0.441114426,0.115333557,0.360456467,0.24512291,-0.558917999,-1.091300964,-1.597038269,-1.677696228,-1.793029785,-2.038152695,1
223,6.38E+18,1.24E+18,20.5084362,20.0026989,19.92204094,19.80670738,19.56158447,0.084560081,0.065888643,0.04558146,0.033871908,0.025194477,21.04081917,21.59973717,1,2.264887333,0.532382965,1.03812027,1.118778229,1.234111786,1.479234695,0.505737305,0.586395264,0.701728821,0.94685173,0.080657959,0.195991516,0.441114426,0.115333557,0.360456467,0.24512291,-0.558917999,-1.091300964,-1.597038269,-1.677696228,-1.793029785,-2.038152695,1
224,6.38E+18,1.24E+18,20.5084362,20.0026989,19.92204094,19.80670738,19.56158447,0.084560081,0.065888643,0.04558146,0.033871908,0.025194477,21.04081917,21.59973717,1,2.265502691,0.532382965,1.03812027,1.118778229,1.234111786,1.479234695,0.505737305,0.586395264,0.701728821,0.94685173,0.080657959,0.195991516,0.441114426,0.115333557,0.360456467,0.24512291,-0.558917999,-1.091300964,-1.597038269,-1.677696228,-1.793029785,-2.038152695,1
225,6.38E+18,1.24E+18,17.75865555,16.3424511,15.59462929,15.1472435,14.91675186,0.130398691,0.101605773,0.070290402,0.052233301,0.03885198,19.74667549,20.13960838,1,0.060817569,1.988019943,3.404224396,4.152046204,4.599431992,4.82992363,1.416204453,2.16402626,2.611412048,2.841903687,0.747821808,1.195207596,1.425699234,0.447385788,0.677877426,0.230491638,-0.392932892,-2.380952835,-3.797157288,-4.544979095,-4.992364883,-5.222856522,1
226,6.38E+18,1.24E+18,21.31893921,20.81046867,20.7977047,20.57983971,20.17219925,0.048097529,0.03747727,0.025926601,0.019266244,0.014330545,20.85609245,21.17171669,1,0.806433797,-0.462846756,0.045623779,0.058387756,0.276252747,0.683893204,0.508470535,0.521234512,0.739099503,1.14673996,0.012763977,0.230628967,0.638269424,0.21786499,0.625505447,0.407640457,-0.315624237,0.147222519,-0.361248016,-0.374011993,-0.591876984,-0.999517441,1
227,6.38E+18,1.24E+18,21.11877441,20.67951012,20.56445694,20.62596321,20.22757149,0.073853262,0.05754596,0.039810028,0.029583119,0.022004405,20.93475151,22.33361435,1,0.835290134,-0.184022903,0.255241394,0.370294571,0.3087883,0.707180023,0.439264297,0.554317474,0.492811203,0.891202927,0.115053177,0.053546906,0.451938629,-0.061506271,0.336885452,0.398391724,-1.398862839,-1.214839935,-1.654104233,-1.76915741,-1.707651138,-2.106042862,1
228,6.38E+18,1.24E+18,20.82003975,20.50956345,20.15726662,19.48719025,19.24907875,0.078308731,0.061017632,0.042211715,0.031367827,0.023331901,22.04253578,22.18092346,1,0.566121697,1.222496033,1.532972336,1.885269165,2.555345535,2.793457031,0.310476303,0.662773132,1.332849503,1.570960999,0.352296829,1.022373199,1.260484695,0.67007637,0.908187866,0.238111496,-0.13838768,-1.360883713,-1.671360016,-2.023656845,-2.693733215,-2.931844711,1
229,6.38E+18,1.24E+18,17.17530251,15.97587299,15.94941235,15.99014378,16.02657509,0.177486002,0.138295889,0.095672458,0.071094885,0.052881535,18.86592484,21.61172485,0,0.000678472,1.69062233,2.890051842,2.916512489,2.875781059,2.839349747,1.199429512,1.22589016,1.18515873,1.148727417,0.026460648,-0.014270782,-0.050702095,-0.04073143,-0.077162743,-0.036431313,-2.745800018,-4.436422348,-5.63585186,-5.662312508,-5.621581078,-5.585149765,0
230,6.38E+18,1.24E+18,20.33053398,20.08563423,19.78303528,19.83294106,19.78565407,0.1620242,0.126248166,0.087337896,0.064901419,0.048274729,20.35579109,22.11627579,1,0.985551715,0.025257111,0.27015686,0.572755814,0.522850037,0.570137024,0.24489975,0.547498703,0.497592926,0.544879913,0.302598953,0.252693176,0.299980164,-0.049905777,-0.00261879,0.047286987,-1.760484695,-1.785741806,-2.030641556,-2.333240509,-2.283334732,-2.330621719,1
231,6.38E+18,1.24E+18,20.69105911,20.33257866,20.18955421,20.14378548,19.82484627,0.054160699,0.042201653,0.029194906,0.021694945,0.016137052,20.18030167,21.43769646,1,0.842769861,-0.510757446,-0.152276993,-0.009252548,0.03651619,0.355455399,0.358480453,0.501504898,0.547273636,0.866212845,0.143024445,0.188793182,0.507732391,0.045768738,0.364707947,0.318939209,-1.257394791,-0.746637344,-1.105117798,-1.248142242,-1.29391098,-1.612850189,1
232,6.38E+18,1.24E+18,20.18449211,19.62931252,19.05595779,18.87797928,18.49767113,0.095874585,0.074704826,0.051680453,0.038404115,0.028565606,21.20744324,22.28477859,1,0.272824436,1.022951126,1.578130722,2.151485443,2.329463959,2.70977211,0.555179596,1.128534317,1.306512833,1.686820984,0.573354721,0.751333237,1.131641388,0.177978516,0.558286667,0.380308151,-1.077335358,-2.100286484,-2.65546608,-3.228820801,-3.406799316,-3.787107468,1
233,6.38E+18,1.24E+18,20.26981926,20.25629425,20.2351284,20.01524925,19.91537666,0.057893235,0.045110017,0.031206902,0.023190072,0.017249154,21.53416634,22.6961441,1,2.012474298,1.264347076,1.277872086,1.299037933,1.518917084,1.618789673,0.013525009,0.034690857,0.254570007,0.354442596,0.021165848,0.241044998,0.340917587,0.21987915,0.31975174,0.099872589,-1.161977768,-2.426324844,-2.439849854,-2.461015701,-2.680894852,-2.780767441,1
234,6.38E+18,1.24E+18,20.26981926,20.25629425,20.2351284,20.01524925,19.91537666,0.057893235,0.045110017,0.031206902,0.023190072,0.017249154,21.53416634,22.6961441,1,2.012107849,1.264347076,1.277872086,1.299037933,1.518917084,1.618789673,0.013525009,0.034690857,0.254570007,0.354442596,0.021165848,0.241044998,0.340917587,0.21987915,0.31975174,0.099872589,-1.161977768,-2.426324844,-2.439849854,-2.461015701,-2.680894852,-2.780767441,1
235,6.38E+18,1.24E+18,20.26981926,20.25629425,20.2351284,20.01524925,19.91537666,0.057893235,0.045110017,0.031206902,0.023190072,0.017249154,21.53416634,22.6961441,1,2.012474298,1.264347076,1.277872086,1.299037933,1.518917084,1.618789673,0.013525009,0.034690857,0.254570007,0.354442596,0.021165848,0.241044998,0.340917587,0.21987915,0.31975174,0.099872589,-1.161977768,-2.426324844,-2.439849854,-2.461015701,-2.680894852,-2.780767441,1
236,6.38E+18,1.24E+18,20.26981926,20.25629425,20.2351284,20.01524925,19.91537666,0.057893235,0.045110017,0.031206902,0.023190072,0.017249154,21.53416634,22.6961441,1,2.012107849,1.264347076,1.277872086,1.299037933,1.518917084,1.618789673,0.013525009,0.034690857,0.254570007,0.354442596,0.021165848,0.241044998,0.340917587,0.21987915,0.31975174,0.099872589,-1.161977768,-2.426324844,-2.439849854,-2.461015701,-2.680894852,-2.780767441,1
237,6.38E+18,1.24E+18,21.98382187,21.33198166,21.28048325,21.50123787,20.82645607,0.071377471,0.055616841,0.038475472,0.0285914,0.021266749,21.05270576,22.09968948,1,0.747267485,-0.931116104,-0.279275894,-0.227777481,-0.448532104,0.226249695,0.65184021,0.703338623,0.482584,1.157365799,0.051498413,-0.16925621,0.505525589,-0.220754623,0.454027176,0.674781799,-1.046983719,-0.115867615,-0.767707825,-0.819206238,-0.598451614,-1.273233414,1
238,6.38E+18,1.24E+18,21.61422729,21.11948776,21.10610199,20.9319706,20.36956787,0.087511733,0.068188556,0.047172524,0.03505424,0.026073916,21.45190811,22.36591721,1,0.886443496,-0.162319183,0.332420349,0.345806122,0.519937515,1.08234024,0.494739532,0.508125305,0.682256699,1.244659424,0.013385773,0.187517166,0.749919891,0.174131393,0.736534119,0.562402725,-0.914009094,-0.751689911,-1.246429443,-1.259815216,-1.433946609,-1.996349335,1
239,6.38E+18,1.24E+18,20.07487869,19.97706032,20.29652786,20.59478951,21.16504097,0.170628756,0.13295278,0.091976114,0.06834811,0.050838437,19.91609383,19.53095627,0,-1.30E-05,-0.158784866,-0.060966492,-0.380434036,-0.678695679,-1.248947144,0.097818375,-0.22164917,-0.519910812,-1.090162277,-0.319467545,-0.617729187,-1.187980652,-0.298261642,-0.868513107,-0.570251465,0.385137558,0.543922424,0.44610405,0.765571594,1.063833237,1.634084702,0
240,6.38E+18,1.24E+18,20.29493904,20.02015305,19.91970825,20.08802414,19.81637573,0.054042235,0.04210934,0.029131047,0.021647491,0.016101755,20.39457512,21.3229332,1,0.768056631,0.099636078,0.374422073,0.474866867,0.30655098,0.578199387,0.274785995,0.375230789,0.206914902,0.478563309,0.100444794,-0.067871094,0.203777313,-0.168315887,0.10333252,0.271648407,-0.928358078,-1.027994156,-1.302780151,-1.403224945,-1.234909058,-1.506557465,1
241,6.38E+18,1.24E+18,20.44433975,20.21986008,20.02030373,19.97054482,20.07915688,0.101358026,0.078977488,0.054636262,0.040600598,0.030199386,20.44922447,21.5756321,1,1.070717454,0.00488472,0.229364395,0.428920746,0.478679657,0.370067596,0.224479675,0.424036026,0.473794937,0.365182877,0.199556351,0.249315262,0.140703201,0.049758911,-0.058853149,-0.108612061,-1.126407623,-1.131292343,-1.355772018,-1.555328369,-1.60508728,-1.49647522,1
242,6.38E+18,1.24E+18,19.98887253,19.86748695,20.19437599,20.42501259,20.65279961,0.175004557,0.136362359,0.094334848,0.070100904,0.052142195,19.68689728,19.51017761,0,-7.74E-05,-0.30197525,-0.180589676,-0.507478714,-0.738115311,-0.965902328,0.121385574,-0.205503464,-0.43614006,-0.663927078,-0.326889038,-0.557525635,-0.785312653,-0.230636597,-0.458423615,-0.227787018,0.176719666,0.478694916,0.357309341,0.68419838,0.914834976,1.142621994,0
243,6.38E+18,1.24E+18,20.32318306,20.08987999,20.02845764,20.15493774,19.95862579,0.054276943,0.042292226,0.029257566,0.021741508,0.016171686,20.41352463,21.85027504,1,0.920608282,0.090341568,0.323644638,0.385066986,0.258586884,0.454898834,0.23330307,0.294725418,0.168245316,0.364557266,0.061422348,-0.065057755,0.131254196,-0.126480103,0.069831848,0.196311951,-1.436750412,-1.52709198,-1.76039505,-1.821817398,-1.695337296,-1.891649246,1
244,6.38E+18,1.24E+18,20.46375847,20.2545681,20.21566772,20.06531143,19.91049957,0.068746708,0.053566966,0.037057381,0.027537605,0.020482918,20.66980934,21.29478073,1,0.735247374,0.206050873,0.415241241,0.454141617,0.60449791,0.759309769,0.209190369,0.248090744,0.398447037,0.553258896,0.038900375,0.189256668,0.344068527,0.150356293,0.305168152,0.154811859,-0.62497139,-0.831022263,-1.040212631,-1.079113007,-1.229469299,-1.384281158,1
245,6.38E+18,1.24E+18,19.46896744,19.5849781,19.94393349,20.27473259,20.4282074,0.133912623,0.104343809,0.072184563,0.053640869,0.039898951,19.40089989,19.20395088,1,1.895718575,-0.068067551,-0.184078217,-0.5430336,-0.873832703,-1.02730751,-0.116010666,-0.474966049,-0.805765152,-0.95923996,-0.358955383,-0.689754486,-0.843229294,-0.330799103,-0.484273911,-0.153474808,0.196949005,0.265016556,0.381027222,0.739982605,1.070781708,1.224256516,0
246,6.38E+18,1.24E+18,20.86285973,20.3874321,20.28137589,20.43924713,20.16946793,0.086639285,0.067508742,0.046702236,0.034704767,0.025813971,21.6805954,22.23920822,1,0.847866535,0.817735672,1.2931633,1.399219513,1.241348267,1.511127472,0.475427628,0.581483841,0.423612595,0.6933918,0.106056213,-0.051815033,0.217964172,-0.157871246,0.111907959,0.269779205,-0.558612823,-1.376348495,-1.851776123,-1.957832336,-1.79996109,-2.069740295,1
247,6.38E+18,1.24E+18,21.94063377,21.39982986,21.38346672,21.37898254,21.11987495,0.052733403,0.041089509,0.028425531,0.021123217,0.015711792,22.58318329,21.49980164,1,0.741431117,0.642549515,1.183353424,1.199716568,1.204200745,1.463308334,0.540803909,0.557167053,0.56165123,0.82075882,0.016363144,0.020847321,0.27995491,0.004484177,0.263591766,0.25910759,1.083381653,0.440832138,-0.099971771,-0.116334915,-0.120819092,-0.379926682,1
248,6.38E+18,1.24E+18,20.1349678,19.71758461,19.74564743,19.72896004,19.50531006,0.065276608,0.050863091,0.035186853,0.026147602,0.019449012,19.67974854,20.18242073,1,0.748835444,-0.455219269,-0.037836075,-0.065898895,-0.049211502,0.174438477,0.417383194,0.389320374,0.406007767,0.629657745,-0.02806282,-0.011375427,0.212274551,0.016687393,0.240337372,0.223649979,-0.502672195,-0.047452927,-0.464836121,-0.4367733,-0.453460693,-0.677110672,1
249,6.38E+18,1.24E+18,21.13956833,20.72243309,20.62709618,20.71659279,20.50135803,0.094056591,0.073288254,0.050700478,0.037675887,0.02802394,21.16785431,21.78216362,1,0.816488743,0.02828598,0.445421219,0.540758133,0.45126152,0.666496277,0.417135239,0.512472153,0.42297554,0.638210297,0.095336914,0.005840302,0.221075058,-0.089496613,0.125738144,0.215234756,-0.614309311,-0.642595291,-1.05973053,-1.155067444,-1.065570831,-1.280805588,1
250,6.38E+18,1.24E+18,21.68828201,20.91192627,20.96860886,20.76348305,20.37101364,0.055173438,0.04299077,0.029740816,0.022100613,0.016438795,21.44656944,22.14432335,1,0.695342779,-0.24171257,0.534643173,0.477960587,0.683086395,1.075555801,0.776355743,0.719673157,0.924798965,1.317268372,-0.056682587,0.148443222,0.540912628,0.205125809,0.597595215,0.392469406,-0.697753906,-0.456041336,-1.232397079,-1.175714493,-1.380840302,-1.773309708,1
251,6.38E+18,1.24E+18,21.431036,20.99505806,20.90518379,20.86724854,20.85715485,0.098573193,0.076807566,0.053135119,0.039485089,0.02936965,21.82145691,22.2428093,1,0.91954273,0.390420914,0.826398849,0.916273117,0.954208374,0.964302063,0.435977936,0.525852203,0.56378746,0.573881149,0.089874268,0.127809525,0.137903214,0.037935257,0.048028946,0.010093689,-0.421352386,-0.8117733,-1.247751236,-1.337625504,-1.37556076,-1.385654449,1
252,6.38E+18,1.24E+18,21.6664753,20.90716743,20.86487007,20.89033318,20.85569,0.101378582,0.078993507,0.054647341,0.040608831,0.030205509,21.03414726,21.55506325,1,0.655083179,-0.632328033,0.126979828,0.169277191,0.143814087,0.17845726,0.759307861,0.801605225,0.77614212,0.810785294,0.042297363,0.016834259,0.051477432,-0.025463104,0.009180069,0.034643173,-0.520915985,0.111412048,-0.647895813,-0.690193176,-0.664730072,-0.699373245,1
253,6.38E+18,1.24E+18,20.60595512,20.41218567,20.40481758,20.20785904,20.29221916,0.065404631,0.050962847,0.035255861,0.026198883,0.019487156,21.10285759,21.53046227,1,1.703172326,0.496902466,0.690671921,0.698040009,0.89499855,0.810638428,0.193769455,0.201137543,0.398096085,0.313735962,0.007368088,0.20432663,0.119966507,0.196958542,0.112598419,-0.084360123,-0.427604675,-0.924507141,-1.118276596,-1.125644684,-1.322603226,-1.238243103,1
254,6.38E+18,1.24E+18,21.07092476,21.63656616,20.37397194,20.36091423,19.95026016,0.106719151,0.083154835,0.05752613,0.042748082,0.03179672,20.74165535,21.80126381,1,0.783799946,-0.329269409,-0.894910812,0.367683411,0.380741119,0.791395187,-0.565641403,0.69695282,0.710010529,1.120664597,1.262594223,1.275651932,1.686306,0.013057709,0.423711777,0.410654068,-1.059608459,-0.73033905,-0.164697647,-1.42729187,-1.440349579,-1.851003647,1
255,6.38E+18,1.24E+18,21.07092476,21.63656616,20.37397194,20.36091423,19.95026016,0.106719151,0.083154835,0.05752613,0.042748082,0.03179672,20.74165535,21.80126381,1,0.784493387,-0.329269409,-0.894910812,0.367683411,0.380741119,0.791395187,-0.565641403,0.69695282,0.710010529,1.120664597,1.262594223,1.275651932,1.686306,0.013057709,0.423711777,0.410654068,-1.059608459,-0.73033905,-0.164697647,-1.42729187,-1.440349579,-1.851003647,1
256,6.38E+18,1.24E+18,21.07092476,21.63656616,20.37397194,20.36091423,19.95026016,0.106719151,0.083154835,0.05752613,0.042748082,0.03179672,20.74165535,21.80126381,1,0.783799946,-0.329269409,-0.894910812,0.367683411,0.380741119,0.791395187,-0.565641403,0.69695282,0.710010529,1.120664597,1.262594223,1.275651932,1.686306,0.013057709,0.423711777,0.410654068,-1.059608459,-0.73033905,-0.164697647,-1.42729187,-1.440349579,-1.851003647,1
